date,token_id,gini_coefficient,nakamoto_coefficient,shannon_entropy,hhi,theil_index,unique_holders
2023-05-01,uniswap,0.9938592984482503,26,7.771461268162749,0.018716465867430584,7.43007939462305,368371
2023-05-01,aave,0.9655533048147954,53,9.56315086168128,0.010259847378112537,5.357502767337066,160520
2023-05-01,index-cooperative,0.9733557446898842,9,6.163657198123219,0.05484770880171589,4.2164721080774195,4860
2023-05-01,yearn-finance,0.9858399229206976,20,7.805437509929226,0.017357452467698237,5.452156719893613,52181
2023-05-01,balancer,0.9916804807280557,10,6.559176789530761,0.05095414425260998,6.181845775463969,45630
2023-04-01,apwine,0.9347217635789151,6,5.754044254481384,0.05294310375892894,2.9935351253454647,1077
2023-04-01,uniswap,0.992661126567544,27,7.8484133820290625,0.01843631123032397,7.392458791598801,374207
2023-04-01,index-cooperative,0.9739848290975015,9,6.137480248740389,0.05518876961326642,4.224067311120914,4809
2023-10-01,apwine,0.9365655359457095,9,6.025400634408023,0.03768977893355167,2.833822405823203,1108
2023-10-01,uniswap,0.9941273588414924,33,8.13552717672922,0.01120611948846104,7.1702840619148125,365639
2023-10-01,aave,0.9739700254241549,47,9.241022602880825,0.012313344011425722,5.5750184041511215,159597
2023-10-01,index-cooperative,0.9706693827721445,11,6.3148273870223175,0.05892189162794782,4.1221280670019995,4911
2023-10-01,yearn-finance,0.9855388846105877,19,7.809849708511283,0.019914449608666993,5.443544608639399,51892
2023-10-01,balancer,0.9907469110109908,16,6.978547967596099,0.04033811047930337,5.918803985537381,46909
2022-05-01,apwine,0.9626302119365039,1,3.3004412782924666,0.39308278024349486,4.655430856167343,1036
2022-05-01,uniswap,0.9946177032089212,17,7.023961969969243,0.03511579800255713,7.770351344575176,308350
2022-05-01,aave,0.9763847236010154,36,8.682252607030247,0.012290797386993546,5.577541122481867,108621
2022-05-01,index-cooperative,0.9838049647213937,4,5.015963950405899,0.08305283601259225,4.909371658963659,4386
2022-05-01,yearn-finance,0.9879751332509406,16,7.082092550118363,0.03620094223851848,5.859994514007017,47521
2022-05-01,balancer,0.9931792235492213,16,6.7465474220273975,0.034728782075847286,5.911369791614242,39645
2022-11-01,apwine,0.936395278298897,5,5.391598765691971,0.06813859136693584,3.2020824628916356,1032
2022-11-01,uniswap,0.9937693539957145,23,7.523547922336706,0.02705370090439094,7.494065059611727,330708
2022-11-01,aave,0.9730235222431208,41,9.047168464038545,0.010930112370888328,5.484059859896652,127399
2022-11-01,index-cooperative,0.979525909496558,7,5.742082773790935,0.06049578901849776,4.425929656855055,4474
2022-11-01,yearn-finance,0.9862620130256271,14,6.854465891410545,0.054529934200514836,6.081935591594423,50670
2022-11-01,balancer,0.9909866533833733,15,6.959057598882531,0.024813823437702463,5.8348544827843485,42553
2022-01-01,apwine,0.9171250122222939,5,5.581498954450258,0.06541096738525194,3.1000501147664705,1063
2022-01-01,uniswap,0.9949212147909492,14,6.66436692479647,0.04954321272153021,7.9798283344754575,296326
2022-01-01,aave,0.9748057489461411,40,8.831138506906479,0.01232583913512867,5.428161841067454,103719
2022-01-01,index-cooperative,0.9837826969310329,4,4.865375612039788,0.09159242890532016,4.954579352391214,4134
2022-01-01,yearn-finance,0.9868422364109368,20,7.33360775703196,0.03920168046504773,5.634055110665929,45131
2022-01-01,balancer,0.9930975072291116,16,6.749787790595073,0.031140358259167836,5.881789223992033,38576
2024-04-01,apwine,0.9324810318651993,9,6.057787190636877,0.06135640393178653,2.9954987394782315,1332
2024-04-01,uniswap,0.9942031800551299,32,8.155070637324481,0.010643276719191842,7.192777649005954,379057
2024-04-01,aave,0.9707505035337688,69,9.75355227462,0.009098640726801888,5.263411781717065,166718
2024-04-01,index-cooperative,0.9705037862804331,14,6.698159281321372,0.032165097752147716,3.9612943426161955,5454
2024-04-01,yearn-finance,0.9874880688674508,18,7.638795872597161,0.019776820069998705,5.578660876643384,52758
